1|10|104|10|92|11|2N|E|8|H2
1|10|15|85|35|56|3D|N|8|CK
1|10|18|93|88|14|3D|N|9|CK
1|10|20|13|32|76|2D|N|9|S9
1|10|24|110|3|82|2DX|N|8|S9
1|10|28|66|6|16|2C|E|6|D6
1|10|29|94|41|47|3H|E|7|D6
1|10|2|72|48|81|2N|W|8|HT
1|10|38|30|84|31|4D|N|9|CK
1|10|50|70|105|27|3D|N|9|S9
1|10|51|62|54|103|3N|E|7|H4
1|10|68|39|59|42|2C|E|7|HA
1|10|77|71|12|36|3S|W|6|DQ
1|10|80|23|79|111|2N|W|8|DQ
1|10|90|87|57|73|3D|N|9|S8
1|10|96|34|5|49|3C|E|6|D6
1|10|97|107|7|45|3D|N|9|S9
1|10|99|98|64|26|3CX|E|6|D7
1|11|104|10|92|11|6S|W|13|D4
1|11|15|85|35|56|6S|W|12|D6
1|11|18|93|88|14|6S|W|12|S4
1|11|20|13|32|76|6N|W|12|D6
1|11|24|110|3|82|7S|W|12|S5
1|11|28|66|6|16|7S|W|11|S5
1|11|29|94|41|47|7S|W|13|S5
1|11|2|72|48|81|6N|E|12|C9
1|11|38|30|84|31|6S|W|13|S5
1|11|50|70|105|27|6N|E|12|C3
1|11|51|62|54|103|6S|E|12|C6
1|11|68|39|59|42|6S|W|12|S5
1|11|77|71|12|36|7S|W|13|D6
1|11|80|23|79|111|7S|W|11|S4
1|11|90|87|57|73|6S|W|12|C8
1|11|96|34|5|49|6S|W|13|H7
1|11|97|107|7|45|6S|W|12|D6
1|11|99|98|64|26|6S|W|13|DQ
1|12|104|10|92|11|2H|W|8|DJ
1|12|15|85|35|56|3H|W|8|DJ
1|12|18|93|88|14|3N|E|7|CK
1|12|20|13|32|76|2H|W|9|S4
1|12|24|110|3|82|2H|E|8|CK
1|12|28|66|6|16|2H|W|9|DJ
1|12|29|94|41|47|2H|W|8|DJ
1|12|2|72|48|81|2H|W|8|S4
1|12|38|30|84|31|2H|W|8|DJ
1|12|50|70|105|27|2H|W|9|DJ
1|12|51|62|54|103|3N|S|7|H9
1|12|68|39|59|42|4H|W|8|S4
1|12|77|71|12|36|3H|W|8|DJ
1|12|80|23|79|111|2H|W|8|DJ
1|12|90|87|57|73|2H|W|9|DJ
1|12|96|34|5|49|4D|E|10|CK
1|12|97|107|7|45|3H|W|8|S4
1|12|99|98|64|26|2H|E|8|CK
1|13|104|10|92|11|2S|S|7|D3
1|13|15|85|35|56|4SX|S|7|D6
1|13|18|93|88|14|3S|N|8|DK
1|13|20|13|32|76|2S|S|7|D4
1|13|24|110|3|82|2S|S|7|D4
1|13|28|66|6|16|2N|E|7|S6
1|13|29|94|41|47|1N|E|6|ST
1|13|2|72|48|81|3C|E|6|HT
1|13|38|30|84|31|2S|S|7|D4
1|13|50|70|105|27|3C|E|5|HT
1|13|51|62|54|103|2S|S|7|D4
1|13|68|39|59|42|2S|S|7|D4
1|13|77|71|12|36|2N|E|7|S5
1|13|80|23|79|111|2N|E|6|S7
1|13|90|87|57|73|2N|E|5|S9
1|13|96|34|5|49|2S|S|7|D4
1|13|97|107|7|45|3N|E|7|S9
1|13|99|98|64|26|2S|S|8|HA
1|14|104|10|92|11|4S|N|9|CA
1|14|15|85|35|56|2S|N|10|H6
1|14|18|93|88|14|3S|N|8|H3
1|14|20|13|32|76|4C|W|10|SK
1|14|24|110|3|82|2S|N|8|S8
1|14|28|66|6|16|3S|N|10|H5
1|14|29|94|41|47|3S|N|8|S8
1|14|2|72|48|81|3S|N|10|H6
1|14|38|30|84|31|5C|W|10|SK
1|14|50|70|105|27|3S|N|8|CA
1|14|51|62|54|103|3S|N|11|H5
1|14|68|39|59|42|3S|N|8|H6
1|14|77|71|12|36|3S|N|9|S8
1|14|80|23|79|111|4S|N|9|H5
1|14|90|87|57|73|3S|N|9|CK
