1|2|306|29|411|21|3D|E|7
1|2|132|79|257|167|2S|W|4
1|2|324|114|390|377|2D|E|8
1|2|300|82|8|329|3S|W|5
1|2|269|236|111|299|3C|S|10
1|2|298|20|119|342|2C|S|10
1|2|94|33|140|202|2HX|E|6
1|2|126|271|124|130|4C|N|10
1|2|125|280|267|184|4C|S|10
1|2|45|142|23|16|2H|N|7
1|2|131|403|407|360|2D|E|7
1|2|330|206|277|392|2C|S|10
1|2|227|301|317|249|2D|E|7
1|2|380|262|237|81|3D|E|7
1|2|240|154|232|367|2S|W|6
1|2|219|44|272|18|3D|E|7
1|2|402|95|339|113|3C|S|10
1|2|241|228|40|188|3D|E|8
1|2|66|42|340|234|3C|S|10
1|2|230|70|171|405|3C|S|10
1|2|194|345|355|327|2S|W|6
1|2|295|308|201|104|1N|E|6
1|2|270|87|101|89|3D|E|8
1|2|173|208|115|85|3C|S|11
1|2|269|72|123|387|4C|S|10
1|2|93|220|368|221|2C|S|10
1|2|84|32|265|58|3D|E|6
1|2|186|302|394|168|2D|E|7
1|2|147|293|311|364|3D|E|7
1|2|406|276|129|218|3D|E|7
1|2|398|246|370|41|1NX|E|7
1|2|64|369|10|273|3C|S|10
1|2|75|247|31|74|3D|E|7
1|2|15|207|63|176|2N|E|6
1|2|1|384|164|198|2S|W|6
1|2|172|225|328|224|3C|S|10
1|2|209|212|288|166|1N|E|6
1|2|139|359|346|268|3D|E|7
1|2|179|156|116|155|3D|E|8
1|2|255|187|366|182|4C|S|10
1|2|239|358|12|365|3C|S|10
1|2|373|183|80|322|2S|W|5
1|2|138|274|76|4|3C|S|10
1|2|151|135|5|319|2D|E|8
1|2|382|252|204|376|2S|W|6
1|2|222|106|145|263|4C|S|10
1|2|291|336|375|118|2S|E|6
1|2|323|233|372|19|4C|S|10
1|2|97|128|305|279|3D|E|7
1|2|180|181|177|178|3D|E|8
1|2|88|297|334|244|2D|E|7
1|2|386|397|165|14|2S|W|6
1|2|256|231|235|22|3C|S|10
1|2|121|7|71|363|2SX|W|6
1|2|238|348|314|349|2S|E|6
1|2|105|361|83|313|4C|S|10
1|2|379|226|159|38|2S|W|6
1|2|160|9|287|281|3C|S|9
1|2|343|6|253|170|2N|E|6
1|2|214|284|210|133|3C|S|10
1|2|286|127|216|266|2S|W|6
1|2|112|321|307|158|3D|W|9
1|2|108|163|61|245|2S|W|6
1|2|53|60|243|109|3N|E|7
1|3|11|357|17|395|3N|N|6
1|3|410|152|86|289|3C|N|9
1|3|338|50|383|326|2S|E|7
1|3|52|325|356|57|3C|N|10
1|3|28|144|251|153|3C|N|9
1|3|292|47|203|98|3S|E|8
1|3|258|100|282|196|1N|N|7
1|3|211|259|77|213|1N|N|6
1|3|306|29|411|21|1N|N|8
1|3|132|79|257|167|1N|S|6
1|3|324|114|390|377|2N|N|6
1|3|300|82|8|329|1N|S|7
1|3|269|236|111|299|1N|N|6
1|3|298|20|119|342|1N|N|6
1|3|94|33|140|202|1N|S|7
1|3|126|271|124|130|1N|N|9
1|3|125|280|267|184|1N|N|9
1|3|45|142|23|16|3N|N|6
1|3|131|403|407|360|1N|N|6
1|3|330|206|277|392|2N|N|7
1|3|227|301|317|249|3NX|N|6
1|3|380|262|237|81|2N|N|6
1|3|240|154|232|367|2N|N|7
1|3|219|44|272|18|3S|E|7
1|3|402|95|339|113|3C|N|9
1|3|241|228|40|188|2C|N|10
1|3|66|42|340|234|3H|W|6
1|3|230|70|171|405|1N|S|7
1|3|194|345|355|327|2S|E|7
1|3|295|308|201|104|1N|N|6
1|3|270|87|101|89|3N|N|8
1|3|173|208|115|85|3C|N|8
1|3|269|72|123|387|1N|S|7
1|3|93|220|368|221|2C|N|9
1|3|84|32|265|58|2N|N|6
1|3|186|302|394|168|2N|N|6
1|3|147|293|311|364|3C|N|9
1|3|406|276|129|218|1N|S|6
1|3|398|246|370|41|3C|N|9
1|3|64|369|10|273|2N|N|7
1|3|75|247|31|74|1N|N|6
1|3|15|207|63|176|3C|N|10
1|3|1|384|164|198|1N|S|7
1|3|172|225|328|224|1N|N|7
1|3|209|212|288|166|3N|N|7
1|3|139|359|346|268|3S|E|8
1|3|179|156|116|155|2C|N|9
1|3|255|187|366|182|3N|N|7
1|3|239|358|12|365|1N|N|6
1|3|373|183|80|322|1N|S|7
1|3|138|274|76|4|2N|N|7
1|3|151|135|5|319|3C|N|9
1|3|382|252|204|376|1N|N|8
1|3|222|106|145|263|4C|N|8
1|3|291|336|375|118|1N|N|8
1|3|323|233|372|19|1N|N|9
1|3|97|128|305|279|1N|S|6
1|3|180|181|177|178|1N|S|6
1|3|88|297|334|244|2N|N|6
1|3|386|397|165|14|3S|W|6
1|3|256|231|235|22|2H|W|6
1|3|121|7|71|363|1N|N|6
1|3|238|348|314|349|3C|N|9
1|3|105|361|83|313|3C|N|9
1|3|379|226|159|38|1N|N|7
1|3|160|9|287|281|2N|S|7
1|3|343|6|253|170|1N|S|6
1|3|214|284|210|133|1N|N|7
1|3|286|127|216|266|3S|E|7
1|3|112|321|307|158|1N|S|6
1|3|108|163|61|245|3C|N|9
1|3|53|60|243|109|1N|N|7
1|4|11|357|17|395|4S|N|11
1|4|410|152|86|289|4S|N|11
1|4|338|50|383|326|4S|N|11
1|4|52|325|356|57|4S|N|11
1|4|28|144|251|153|4S|N|11
1|4|292|47|203|98|4S|N|11
1|4|258|100|282|196|4S|N|11
1|4|211|259|77|213|4S|N|11
1|4|306|29|411|21|6H|N|8
1|4|132|79|257|167|4S|N|11
1|4|324|114|390|377|4S|N|11
1|4|300|82|8|329|4S|N|11
1|4|269|236|111|299|4S|N|11
1|4|298|20|119|342|4S|N|11
1|4|94|33|140|202|1S|N|12
1|4|126|271|124|130|5S|N|11
1|4|125|280|267|184|4S|N|11
1|4|45|142|23|16|4S|N|11
1|4|131|403|407|360|4S|N|11
1|4|330|206|277|392|4S|N|11
1|4|227|301|317|249|4S|N|11
1|4|380|262|237|81|4S|N|11
1|4|240|154|232|367|6S|N|12
1|4|219|44|272|18|4S|N|11
1|4|402|95|339|113|4S|N|11
1|4|241|228|40|188|4S|N|11
1|4|66|42|340|234|4S|N|11
1|4|230|70|171|405|4S|N|11
1|4|194|345|355|327|4S|N|11
1|4|295|308|201|104|4S|N|11
1|4|270|87|101|89|4S|N|11
1|4|173|208|115|85|4S|N|11
1|4|269|72|123|387|4S|N|11
1|4|93|220|368|221|4S|N|11
1|4|84|32|265|58|4S|N|11
1|4|186|302|394|168|4S|N|11
1|4|147|293|311|364|4S|N|11
1|4|406|276|129|218|4S|N|11
1|4|398|246|370|41|4S|N|12
1|4|64|369|10|273|4S|N|11
1|4|75|247|31|74|5CX|W|8
1|4|15|207|63|176|4S|N|11
1|4|1|384|164|198|4S|N|11
1|4|172|225|328|224|4S|N|10
1|4|209|212|288|166|5S|N|11
1|4|139|359|346|268|4S|N|11
1|4|179|156|116|155|4S|N|11
1|4|255|187|366|182|4S|N|10
1|4|239|358|12|365|4S|N|11
1|4|373|183|80|322|4S|N|11
1|4|138|274|76|4|4S|N|11
1|4|151|135|5|319|4S|N|11
1|4|382|252|204|376|4S|N|10
1|4|222|106|145|263|4S|N|10
1|4|291|336|375|118|4S|N|11
1|4|323|233|372|19|4S|N|11
1|4|97|128|305|279|4S|N|11
1|4|180|181|177|178|4S|N|11
1|4|88|297|334|244|4S|N|11
1|4|386|397|165|14|4S|N|11
1|4|256|231|235|22|4S|N|10
1|4|121|7|71|363|2S|N|10
1|4|238|348|314|349|4S|N|11
1|4|105|361|83|313|4S|N|11
1|4|379|226|159|38|4S|N|11
1|4|160|9|287|281|4S|N|11
1|4|343|6|253|170|4S|N|10
1|4|214|284|210|133|4S|N|11
1|4|286|127|216|266|4S|N|11
1|4|112|321|307|158|4S|N|11
1|4|108|163|61|245|4S|N|11
1|4|53|60|243|109|4S|N|11
1|5|11|357|17|395|2S|N|5
1|5|410|152|86|289|4H|W|10
1|5|338|50|383|326|2D|E|5
1|5|52|325|356|57|4H|W|8
1|5|28|144|251|153|4H|W|10
1|5|292|47|203|98|3H|W|9
1|5|258|100|282|196|2D|E|7
1|5|211|259|77|213|4H|W|9
1|5|306|29|411|21|4H|W|11
1|5|132|79|257|167|2D|S|6
1|5|324|114|390|377|3H|W|10
1|5|300|82|8|329|4H|W|10
1|5|269|236|111|299|4H|W|9
1|5|298|20|119|342|4H|W|11
1|5|94|33|140|202|2H|W|11
1|5|126|271|124|130|4H|W|9
1|5|125|280|267|184|4H|W|10
1|5|45|142|23|16|4H|W|10
1|5|131|403|407|360|2D|E|8
1|5|330|206|277|392|3H|W|10
1|5|227|301|317|249|2H|E|9
1|5|380|262|237|81|3H|W|9
1|5|240|154|232|367|2H|W|10
1|5|219|44|272|18|3H|W|10
1|5|402|95|339|113|4H|E|9
1|5|241|228|40|188|4H|W|10
1|5|66|42|340|234|3H|W|10
1|5|230|70|171|405|2D|E|7
1|5|194|345|355|327|2D|E|8
1|5|295|308|201|104|2D|E|7
1|5|270|87|101|89|2D|E|7
1|5|173|208|115|85|2D|E|6
1|5|269|72|123|387|4H|W|9
1|5|93|220|368|221|3H|W|10
1|5|84|32|265|58|4H|E|9
1|5|186|302|394|168|2H|W|9
1|5|147|293|311|364|2D|E|6
1|5|406|276|129|218|3H|W|11
1|5|398|246|370|41|3H|W|10
1|5|64|369|10|273|3H|W|9
1|5|75|247|31|74|4H|W|10
1|5|15|207|63|176|4H|W|10
1|5|1|384|164|198|4H|W|9
1|5|172|225|328|224|3H|W|9
1|5|209|212|288|166|2S|N|6
1|5|139|359|346|268|2H|W|9
1|5|179|156|116|155|4H|W|8
1|5|255|187|366|182|2D|E|8
1|5|239|358|12|365|3H|W|10
1|5|373|183|80|322|2SX|N|6
1|5|138|274|76|4|4H|W|9
1|5|151|135|5|319|3H|W|9
1|5|382|252|204|376|4H|W|8
1|5|222|106|145|263|2H|W|9
1|5|291|336|375|118|3H|W|8
1|5|323|233|372|19|4H|W|9
1|5|97|128|305|279|2D|E|6
1|5|180|181|177|178|2H|W|10
1|5|88|297|334|244|4H|W|10
1|5|386|397|165|14|4H|W|10
1|5|256|231|235|22|4H|W|9
1|5|121|7|71|363|3N|E|8
1|5|238|348|314|349|2D|E|5
1|5|105|361|83|313|4H|W|10
1|5|379|226|159|38|2DX|E|6
1|5|160|9|287|281|3H|W|8
1|5|343|6|253|170|2H|W|9
1|5|214|284|210|133|4H|W|10
1|5|286|127|216|266|4H|E|10
1|5|112|321|307|158|4H|W|10
1|5|108|163|61|245|2D|E|8
1|5|53|60|243|109|3H|W|9
1|6|11|357|17|395|3N|W|8
1|6|410|152|86|289|3N|E|10
1|6|338|50|383|326|4H|E|9
1|6|52|325|356|57|3N|W|8
1|6|28|144|251|153|3H|E|9
1|6|292|47|203|98|3N|E|8
1|6|258|100|282|196|3N|E|10
1|6|211|259|77|213|3N|E|7
1|6|306|29|411|21|3N|E|11
1|6|132|79|257|167|3N|W|10
1|6|324|114|390|377|3N|E|9
1|6|300|82|8|329|4H|E|10
1|6|269|236|111|299|6NX|E|8
1|6|298|20|119|342|3N|W|9
1|6|94|33|140|202|3N|E|6
1|6|126|271|124|130|4H|E|10
1|6|125|280|267|184|3H|E|10
1|6|45|142|23|16|3H|E|10
1|6|131|403|407|360|4H|E|9
1|6|330|206|277|392|3N|E|9
1|6|227|301|317|249|3N|W|10
1|6|380|262|237|81|4H|E|10
1|6|240|154|232|367|3N|W|10
1|6|219|44|272|18|4H|E|10
1|6|402|95|339|113|4H|E|9
1|6|241|228|40|188|3N|E|11
1|6|66|42|340|234|3N|E|7
1|6|230|70|171|405|3H|E|10
1|6|194|345|355|327|4H|E|10
1|6|295|308|201|104|2H|E|9
1|6|270|87|101|89|3N|W|10
1|6|173|208|115|85|3N|E|10
1|6|269|72|123|387|4H|E|10
1|6|93|220|368|221|3N|E|8
1|6|84|32|265|58|3H|E|10
1|6|186|302|394|168|3H|E|9
1|6|147|293|311|364|3N|E|7
1|6|406|276|129|218|3H|E|10
1|6|398|246|370|41|3H|W|10
1|6|64|369|10|273|3N|E|7
1|6|75|247|31|74|3N|E|6
1|6|15|207|63|176|3N|E|10
1|6|1|384|164|198|4H|E|10
1|6|172|225|328|224|3N|W|8
1|6|209|212|288|166|4H|E|9
1|6|139|359|346|268|3N|E|6
1|6|179|156|116|155|4H|E|9
1|6|255|187|366|182|3N|E|9
1|6|239|358|12|365|2C|N|8
1|6|373|183|80|322|3N|E|11
1|6|138|274|76|4|3N|E|11
1|6|151|135|5|319|3N|E|10
1|6|382|252|204|376|4H|E|10
1|6|222|106|145|263|3N|W|9
1|6|291|336|375|118|3N|E|8
1|6|323|233|372|19|3H|E|10
1|6|97|128|305|279|3N|E|7
1|6|180|181|177|178|3H|E|10
1|6|88|297|334|244|3N|E|7
1|6|386|397|165|14|3N|W|8
1|6|256|231|235|22|3N|E|8
1|6|121|7|71|363|3N|E|9
1|6|238|348|314|349|4H|E|9
1|6|105|361|83|313|4H|E|10
1|6|379|226|159|38|3N|W|7
1|6|160|9|287|281|3N|E|7
1|6|343|6|253|170|3N|W|10
1|6|214|284|210|133|3N|W|8
1|6|286|127|216|266|3H|E|9
1|6|112|321|307|158|4H|E|9
1|6|108|163|61|245|3N|W|9
1|6|53|60|243|109|4H|E|10
1|7|11|357|17|395|3C|E|9
1|7|410|152|86|289|2D|S|10
1|7|338|50|383|326|2S|N|8
1|7|52|325|356|57|1N|W|8
1|7|28|144|251|153|5C|E|9
1|7|292|47|203|98|2N|W|6
1|7|258|100|282|196|1N|W|8
1|7|211|259|77|213|2H|E|8
1|7|306|29|411|21|2S|S|8
1|7|132|79|257|167|1N|E|6
1|7|324|114|390|377|1N|W|6
1|7|300|82|8|329|2D|S|9
1|7|269|236|111|299|1N|W|7
1|7|298|20|119|342|2S|S|10
1|7|94|33|140|202|2H|E|7
1|7|126|271|124|130|2D|S|9
1|7|125|280|267|184|2D|S|9
1|7|45|142|23|16|2D|S|9
1|7|131|403|407|360|2D|S|10
1|7|330|206|277|392|2S|S|9
1|7|227|301|317|249|2D|S|9
1|7|380|262|237|81|2D|S|9
1|7|240|154|232|367|2S|S|7
1|7|219|44|272|18|2S|S|10
1|7|402|95|339|113|1N|W|7
1|7|241|228|40|188|1N|W|6
1|7|66|42|340|234|3C|E|9
1|7|230|70|171|405|2D|S|9
1|7|194|345|355|327|3C|E|9
1|7|295|308|201|104|2D|N|9
1|7|270|87|101|89|2N|W|6
1|7|173|208|115|85|2N|W|7
1|7|269|72|123|387|2D|S|9
1|7|93|220|368|221|2D|S|8
1|7|84|32|265|58|1N|W|9
1|7|186|302|394|168|2S|S|8
1|7|147|293|311|364|1N|W|8
1|7|406|276|129|218|2S|S|9
1|7|398|246|370|41|3C|E|9
1|7|64|369|10|273|1N|W|6
1|7|75|247|31|74|2S|S|10
1|7|15|207|63|176|1N|W|8
1|7|1|384|164|198|2D|S|9
1|7|172|225|328|224|3S|S|7
1|7|209|212|288|166|1N|W|6
1|7|139|359|346|268|1N|W|8
1|7|179|156|116|155|2D|S|10
1|7|255|187|366|182|1N|W|9
1|7|239|358|12|365|2S|S|8
1|7|373|183|80|322|3S|S|9
1|7|138|274|76|4|1N|W|9
1|7|151|135|5|319|2D|S|9
1|7|382|252|204|376|1N|W|6
1|7|222|106|145|263|2S|S|8
1|7|291|336|375|118|1N|W|8
1|7|323|233|372|19|1N|W|6
1|7|97|128|305|279|1N|W|7
1|7|180|181|177|178|1N|W|9
1|7|88|297|334|244|1N|W|8
1|7|386|397|165|14|2S|S|8
1|7|256|231|235|22|2S|S|8
1|7|121|7|71|363|2N|W|6
1|7|238|348|314|349|1N|W|7
1|7|105|361|83|313|1N|W|6
1|7|379|226|159|38|3C|E|9
1|7|160|9|287|281|2D|S|9
1|7|343|6|253|170|3N|W|6
1|7|214|284|210|133|1N|W|7
1|7|286|127|216|266|3C|W|9
1|7|112|321|307|158|2S|S|9
1|7|108|163|61|245|1N|W|7
1|7|53|60|243|109|2D|N|10
1|8|11|357|17|395|1N|W|6
1|8|410|152|86|289|1N|W|7
1|8|338|50|383|326|2S|N|9
1|8|52|325|356|57|4S|N|9
1|8|28|144|251|153|4S|N|8
1|8|292|47|203|98|1N|W|7
1|8|258|100|282|196|3C|E|8
1|8|211|259|77|213|1N|W|7
1|8|306|29|411|21|2H|W|6
1|8|132|79|257|167|3C|W|8
1|8|324|114|390|377|2S|N|8
1|8|300|82|8|329|2S|N|9
1|8|269|236|111|299|1N|W|7
1|8|298|20|119|342|4S|N|9
1|8|94|33|140|202|1N|W|7
1|8|126|271|124|130|3S|N|8
1|8|125|280|267|184|1N|W|6
1|8|45|142|23|16|3S|N|8
1|8|131|403|407|360|3N|W|7
1|8|330|206|277|392|3S|N|8
1|8|227|301|317|249|3D|E|9
1|8|380|262|237|81|4S|N|8
1|8|240|154|232|367|2S|N|9
1|8|219|44|272|18|4SX|N|8
1|8|402|95|339|113|3D|W|9
1|8|241|228|40|188|3S|N|8
1|8|66|42|340|234|4S|N|8
1|8|230|70|171|405|2S|N|8
1|8|194|345|355|327|3C|W|7
1|8|295|308|201|104|2S|N|9
1|8|270|87|101|89|3S|N|8
1|8|173|208|115|85|2D|W|7
1|8|269|72|123|387|4S|N|8
1|8|93|220|368|221|1N|W|7
1|8|84|32|265|58|3N|N|8
1|8|186|302|394|168|2S|N|8
1|8|147|293|311|364|4S|N|9
1|8|406|276|129|218|3S|S|8
1|8|398|246|370|41|1N|E|5
1|8|64|369|10|273|4S|N|8
1|8|75|247|31|74|2S|N|9
1|8|15|207|63|176|1N|W|7
1|8|1|384|164|198|4S|N|8
1|8|172|225|328|224|3S|N|8
1|8|209|212|288|166|4S|N|9
1|8|139|359|346|268|3C|W|7
1|8|179|156|116|155|3D|W|6
1|8|255|187|366|182|2D|W|8
1|8|239|358|12|365|3D|W|8
1|8|373|183|80|322|2S|N|9
1|8|138|274|76|4|4S|S|9
1|8|151|135|5|319|4S|N|8
1|8|382|252|204|376|4S|N|8
1|8|222|106|145|263|1D|W|8
1|8|291|336|375|118|3S|N|9
1|8|323|233|372|19|3H|S|9
1|8|97|128|305|279|3S|N|8
1|8|180|181|177|178|4S|N|9
1|8|88|297|334|244|1N|W|6
1|8|386|397|165|14|4S|S|9
1|8|256|231|235|22|3D|W|8
1|8|121|7|71|363|1S|N|8
1|8|238|348|314|349|1N|W|6
1|8|105|361|83|313|3S|N|8
1|8|379|226|159|38|1N|W|6
1|8|160|9|287|281|1N|S|8
1|8|343|6|253|170|3C|E|7
1|8|214|284|210|133|3H|S|8
1|8|286|127|216|266|3C|S|5
1|8|112|321|307|158|3N|N|8
1|8|108|163|61|245|4S|N|9
1|8|53|60|243|109|2H|S|8
1|9|11|357|17|395|1N|N|10
1|9|410|152|86|289|1N|N|7
1|9|338|50|383|326|1N|N|8
1|9|52|325|356|57|1N|N|7
1|9|28|144|251|153|1N|N|7
1|9|292|47|203|98|1N|N|7
1|9|258|100|282|196|1N|N|7
1|9|211|259|77|213|1N|N|7
1|9|306|29|411|21|1N|N|8
1|9|132|79|257|167|1N|N|5
1|9|324|114|390|377|1N|N|8
1|9|300|82|8|329|1N|N|8
1|9|269|236|111|299|1N|N|7
1|9|298|20|119|342|2N|N|9
1|9|94|33|140|202|2N|N|8
1|9|126|271|124|130|1N|N|7
1|9|125|280|267|184|1N|N|7
1|9|45|142|23|16|1N|N|7
1|9|131|403|407|360|1N|N|8
1|9|330|206|277|392|1N|N|9
1|9|227|301|317|249|1N|N|10
1|9|380|262|237|81|1N|N|7
1|9|240|154|232|367|1N|N|9
1|9|219|44|272|18|1N|N|7
1|9|402|95|339|113|1N|N|7
1|9|241|228|40|188|1N|N|7
1|9|66|42|340|234|1N|N|7
1|9|230|70|171|405|1N|N|8
1|9|194|345|355|327|2N|N|6
1|9|295|308|201|104|3N|N|7
1|9|270|87|101|89|1NX|N|8
1|9|173|208|115|85|1N|N|8
1|9|269|72|123|387|1N|N|8
1|9|93|220|368|221|1N|N|7
1|9|84|32|265|58|1N|N|9
1|9|186|302|394|168|1N|N|7
1|9|147|293|311|364|1N|N|9
1|9|406|276|129|218|1N|N|7
1|9|398|246|370|41|1N|S|9
1|9|64|369|10|273|1N|N|8
1|9|75|247|31|74|2S|S|8
1|9|15|207|63|176|1N|E|5
1|9|1|384|164|198|1N|N|7
1|9|172|225|328|224|1N|N|9
1|9|209|212|288|166|1N|N|10
1|9|139|359|346|268|1N|N|6
1|9|179|156|116|155|1N|N|7
1|9|255|187|366|182|2N|N|6
1|9|239|358|12|365|1N|N|7
1|9|373|183|80|322|3N|N|10
1|9|138|274|76|4|2DX|E|6
1|9|151|135|5|319|1N|N|8
1|9|382|252|204|376|1N|N|7
1|9|222|106|145|263|1N|S|8
1|9|291|336|375|118|1N|N|8
1|9|323|233|372|19|5S|W|10
1|9|97|128|305|279|1N|N|7
1|9|180|181|177|178|3N|N|4
1|9|88|297|334|244|1N|N|9
1|9|386|397|165|14|1N|N|8
1|9|256|231|235|22|2S|S|9
1|9|121|7|71|363|3N|N|8
1|9|238|348|314|349|1N|N|7
1|9|105|361|83|313|1N|N|8
1|9|379|226|159|38|2N|N|9
1|9|160|9|287|281|1N|N|8
1|9|343|6|253|170|1N|N|8
1|9|214|284|210|133|1N|N|7
1|9|286|127|216|266|2H|W|7
1|9|112|321|307|158|1N|N|8
1|9|108|163|61|245|1N|N|7
1|9|53|60|243|109|1N|N|7
1|10|11|357|17|395|6S|S|13
1|10|410|152|86|289|6S|S|13
1|10|338|50|383|326|6S|S|13
1|10|52|325|356|57|6S|S|13
1|10|28|144|251|153|6S|S|13
1|10|292|47|203|98|4S|S|13
1|10|258|100|282|196|4S|S|13
1|10|211|259|77|213|6S|S|13
1|10|306|29|411|21|4S|S|13
1|10|132|79|257|167|6S|S|13
1|10|324|114|390|377|6S|N|13
1|10|300|82|8|329|6S|S|13
1|10|269|236|111|299|4S|S|12
1|10|298|20|119|342|7S|S|13
1|10|94|33|140|202|6S|S|13
1|10|126|271|124|130|6S|S|13
1|10|125|280|267|184|6S|S|13
1|10|45|142|23|16|6S|S|13
1|10|131|403|407|360|6S|S|13
1|10|330|206|277|392|6S|S|13
1|10|227|301|317|249|7S|S|13
1|10|380|262|237|81|6S|S|13
1|10|240|154|232|367|6S|S|13
1|10|219|44|272|18|4S|S|13
1|10|402|95|339|113|7S|S|13
1|10|241|228|40|188|6S|S|13
1|10|66|42|340|234|6S|S|13
1|10|230|70|171|405|6S|S|13
1|10|194|345|355|327|6S|S|13
1|10|295|308|201|104|4S|N|13
1|10|270|87|101|89|4S|S|13
1|10|173|208|115|85|5S|S|13
1|10|269|72|123|387|6S|S|13
1|10|93|220|368|221|6S|S|13
1|10|84|32|265|58|6S|S|13
1|10|186|302|394|168|6S|S|13
1|10|147|293|311|364|6S|S|13
1|10|406|276|129|218|6S|S|13
1|10|398|246|370|41|4S|N|12
1|10|64|369|10|273|6S|S|13
1|10|75|247|31|74|7S|S|13
1|10|15|207|63|176|6S|S|13
1|10|1|384|164|198|6S|S|13
1|10|172|225|328|224|6S|S|13
1|10|209|212|288|166|4S|S|13
1|10|139|359|346|268|6S|S|13
1|10|179|156|116|155|6S|S|13
1|10|255|187|366|182|6S|S|13
1|10|239|358|12|365|4S|S|13
1|10|373|183|80|322|6S|S|13
1|10|138|274|76|4|6S|S|13
1|10|151|135|5|319|4S|S|13
1|10|382|252|204|376|4S|N|13
1|10|222|106|145|263|4S|S|13
1|10|291|336|375|118|6S|S|13
1|10|323|233|372|19|6S|S|13
1|10|97|128|305|279|6S|S|13
1|10|180|181|177|178|4H|S|12
1|10|88|297|334|244|6S|S|13
1|10|386|397|165|14|6S|S|13
1|10|256|231|235|22|7S|S|13
1|10|121|7|71|363|6S|S|13
1|10|238|348|314|349|4S|S|13
1|10|105|361|83|313|6S|S|12
1|10|379|226|159|38|7S|S|13
1|10|160|9|287|281|6S|S|13
1|10|343|6|253|170|6S|S|12
1|10|214|284|210|133|6S|S|13
1|10|286|127|216|266|6S|S|13
1|10|112|321|307|158|4S|S|13
1|10|108|163|61|245|6S|S|13
1|10|53|60|243|109|6S|S|13
1|11|11|357|17|395|3S|N|9
1|11|410|152|86|289|4C|W|9
1|11|338|50|383|326|2H|S|8
1|11|52|325|356|57|4C|W|8
1|11|28|144|251|153|3S|N|11
1|11|292|47|203|98|3S|N|10
1|11|258|100|282|196|4C|E|8
1|11|211|259|77|213|4C|E|8
1|11|306|29|411|21|2S|S|9
1|11|132|79|257|167|2H|S|9
1|11|324|114|390|377|5C|W|10
1|11|300|82|8|329|2H|S|9
1|11|269|236|111|299|3N|W|7
1|11|298|20|119|342|2S|N|10
1|11|94|33|140|202|3S|N|9
1|11|126|271|124|130|2S|N|9
