1|11|175|133|101|102|3N|N|9
1|11|186|69|142|108|3N|N|9
1|11|186|69|142|108|4H|N|8
1|11|188|182|44|125|3N|N|9
1|11|193|189|1|49|4HX|S|8
1|11|21|148|196|117|4H|N|8
1|11|26|180|39|89|3N|N|9
1|11|32|79|60|137|4H|S|9
1|11|33|15|31|4|4H|S|9
1|11|41|162|131|104|3N|N|9
1|11|58|64|136|177|3N|N|8
1|11|59|12|27|7|3N|S|9
1|11|59|12|27|7|4H|S|9
1|11|67|74|42|72|3N|S|9
1|11|71|94|149|96|4HX|N|8
1|11|97|90|11|145|3CX|E|6
1|11|98|77|112|173|3N|N|8
1|12|103|110|57|178|1N|W|9
1|12|124|93|82|183|3C|W|10
1|12|126|16|9|56|1N|W|9
1|12|128|184|52|194|3C|E|10
1|12|129|107|40|80|1N|E|9
1|12|13|185|123|187|3NX|E|10|C2
1|12|132|75|156|73|1N|W|10
1|12|139|24|165|53|2N|E|8
1|12|14|61|55|83|3N|W|9
1|12|151|29|25|130|3N|E|9
1|12|157|115|158|95|1N|W|9
1|12|161|143|171|22|1N|W|9
1|12|169|160|109|68|1N|W|9
1|12|17|99|43|118|3C|E|9
1|12|170|70|3|46|3N|E|9
1|12|175|133|101|102|1N|W|10
1|12|186|69|142|108|1N|W|9
1|12|186|69|142|108|3N|E|9
1|12|188|182|44|125|1N|W|9
1|12|193|189|1|49|2N|E|9
1|12|21|148|196|117|1N|E|9
1|12|26|180|39|89|1N|W|9
1|12|32|79|60|137|1N|W|8
1|12|33|15|31|4|3N|W|10
1|12|41|162|131|104|1N|E|9
1|12|58|64|136|177|1N|E|9
1|12|59|12|27|7|1N|W|10
1|12|59|12|27|7|2N|W|8
1|12|67|74|42|72|3N|W|9
1|12|71|94|149|96|3C|E|10
1|12|97|90|11|145|5C|W|10
1|12|98|77|112|173|3N|W|10
1|13|103|110|57|178|2H|W|8
1|13|124|93|82|183|2H|W|10
1|13|126|16|9|56|3CXX|N|7
1|13|128|184|52|194|4D|W|10
1|13|129|107|40|80|2H|E|9
1|13|13|185|123|187|2H|W|8
1|13|132|75|156|73|5DX|W|11
1|13|139|24|165|53|4H|E|9
1|13|14|61|55|83|2H|W|9
1|13|151|29|25|130|3H|W|10
1|13|157|115|158|95|3H|W|9
1|13|161|143|171|22|3S|E|9
1|13|169|160|109|68|4S|E|6
1|13|17|99|43|118|3S|E|8
1|13|170|70|3|46|3CX|S|7
1|13|175|133|101|102|3C|N|7
1|13|186|69|142|108|3C|S|7
1|13|186|69|142|108|3S|E|8
1|13|188|182|44|125|3CX|N|8
1|13|193|189|1|49|2H|W|9
1|13|21|148|196|117|4S|E|9
1|13|26|180|39|89|3N|E|10
1|13|32|79|60|137|3C|S|7
1|13|33|15|31|4|3D|E|9
1|13|41|162|131|104|5D|E|9
1|13|58|64|136|177|3H|W|10
1|13|59|12|27|7|3S|E|5
1|13|59|12|27|7|5D|W|10
1|13|67|74|42|72|2S|E|6
1|13|71|94|149|96|2H|E|9
1|13|97|90|11|145|3CX|S|7
1|13|98|77|112|173|3CX|E|6
1|14|103|110|57|178|2CX|N|6
1|14|124|93|82|183|1NX|S|6
1|14|126|16|9|56|1NXX|S|7
1|14|128|184|52|194|2NX|S|7
1|14|129|107|40|80|2N|N|5
1|14|13|185|123|187|2CX|N|4
1|14|132|75|156|73|2SX|S|6
1|14|139|24|165|53|1NX|N|7
1|14|14|61|55|83|2S|S|8
1|14|151|29|25|130|2SX|S|7
1|14|157|115|158|95|2CX|N|6
1|14|161|143|171|22|2N|S|7
1|14|169|160|109|68|2CX|N|4
1|14|17|99|43|118|2N|N|7
1|14|170|70|3|46|2CX|S|6
1|14|175|133|101|102|2N|S|5
1|14|186|69|142|108|2NX|S|5
1|14|186|69|142|108|2SX|N|6
1|14|188|182|44|125|1N|S|7
1|14|193|189|1|49|4HX|W|9
1|14|21|148|196|117|1NX|N|6
1|14|26|180|39|89|2N|N|6
1|14|32|79|60|137|3C|E|9
1|14|33|15|31|4|2N|S|7
1|14|41|162|131|104|4H|E|10
1|14|58|64|136|177|3N|E|8
1|14|59|12|27|7|1NX|S|8
1|14|59|12|27|7|2CX|N|5
1|14|67|74|42|72|2H|E|10
1|14|71|94|149|96|1NX|N|7
1|14|97|90|11|145|3S|N|6
1|14|98|77|112|173|2NX|S|7
1|15|103|110|57|178|6C|S|10
1|15|124|93|82|183|3N|S|10
1|15|126|16|9|56|3N|N|11
1|15|128|184|52|194|3N|N|11
1|15|129|107|40|80|3N|N|11
1|15|13|185|123|187|3N|S|11
1|15|132|75|156|73|3N|N|11
1|15|139|24|165|53|3N|N|10
1|15|14|61|55|83|3N|N|10
1|15|151|29|25|130|3N|N|11
1|15|157|115|158|95|3N|N|11
1|15|161|143|171|22|3N|N|11
1|15|169|160|109|68|3N|N|11
1|15|17|99|43|118|3N|N|11
1|15|170|70|3|46|3N|S|10
1|15|175|133|101|102|3N|N|11
1|15|186|69|142|108|3N|N|10
1|15|186|69|142|108|3N|N|11
1|15|188|182|44|125|3N|N|10
1|15|193|189|1|49|3N|N|10
1|15|21|148|196|117|3N|N|11
1|15|26|180|39|89|4N|N|9
1|15|32|79|60|137|3N|S|10
1|15|33|15|31|4|3N|N|9
1|15|41|162|131|104|3N|N|11
1|15|58|64|136|177|3N|N|9
1|15|59|12|27|7|3N|N|10
1|15|59|12|27|7|3N|N|11
1|15|67|74|42|72|3N|N|9
1|15|71|94|149|96|3N|N|11
1|15|97|90|11|145|3N|S|11
1|15|98|77|112|173|3N|S|10
1|16|103|110|57|178|2H|S|7
1|16|124|93|82|183|3H|S|7
1|16|126|16|9|56|2H|S|7
1|16|128|184|52|194|2H|S|8
1|16|129|107|40|80|2H|S|8
1|16|13|185|123|187|2H|S|7
1|16|132|75|156|73|2H|S|7
1|16|139|24|165|53|2H|N|8
1|16|14|61|55|83|2H|S|7
1|16|151|29|25|130|2D|W|7
1|16|157|115|158|95|2H|S|8
1|16|161|143|171|22|1N|E|8
1|16|169|160|109|68|3D|W|9
1|16|17|99|43|118|1N|E|7
1|16|170|70|3|46|2H|S|8|C2
1|16|175|133|101|102|2H|S|7
1|16|186|69|142|108|2H|N|7
1|16|186|69|142|108|2H|S|8
1|16|188|182|44|125|1N|E|7
1|16|193|189|1|49|1N|E|7
1|16|21|148|196|117|3H|N|8
1|16|26|180|39|89|2H|S|7
1|16|32|79|60|137|1N|E|7
1|16|33|15|31|4|2H|S|8
1|16|41|162|131|104|2H|N|7
1|16|58|64|136|177|2H|S|7
1|16|59|12|27|7|1N|E|7
1|16|59|12|27|7|2H|S|7
1|16|67|74|42|72|2C|N|5
1|16|71|94|149|96|2D|E|10
1|16|97|90|11|145|2H|S|8
1|16|98|77|112|173|1H|S|8
1|17|103|110|57|178|2S|N|6
1|17|124|93|82|183|2S|N|9
1|17|126|16|9|56|2S|N|6
1|17|128|184|52|194|2S|N|6
1|17|129|107|40|80|2S|N|7
1|17|13|185|123|187|2S|N|7
1|17|132|75|156|73|2S|S|6
1|17|139|24|165|53|2S|N|7
1|17|14|61|55|83|2S|N|8
1|17|151|29|25|130|2S|N|6
1|17|157|115|158|95|2S|S|6
1|17|161|143|171|22|2S|N|5
1|17|169|160|109|68|2S|N|8
1|17|17|99|43|118|2H|E|9
1|17|170|70|3|46|2S|N|6
1|17|175|133|101|102|2H|E|9
1|17|186|69|142|108|2H|E|9
1|17|186|69|142|108|2S|N|6
1|17|188|182|44|125|2S|N|7
1|17|193|189|1|49|2S|N|7
1|17|21|148|196|117|3NX|E|8
1|17|26|180|39|89|2S|N|5
1|17|32|79|60|137|2S|N|6
1|17|33|15|31|4|2S|N|6
1|17|41|162|131|104|2S|N|6
1|17|58|64|136|177|2S|N|6
1|17|59|12|27|7|2S|N|6
1|17|59|12|27|7|2S|N|7
1|17|67|74|42|72|2S|N|7
1|17|71|94|149|96|2S|N|6
1|17|97|90|11|145|2S|N|7
1|17|98|77|112|173|1N|N|5
1|18|103|110|57|178|3N|E|9
1|18|124|93|82|183|1N|S|5
1|18|126|16|9|56|1N|E|7
1|18|128|184|52|194|1N|S|5
1|18|129|107|40|80|3N|E|8
1|18|13|185|123|187|2D|W|8
1|18|132|75|156|73|1NX|S|6
1|18|139|24|165|53|3H|N|6
1|18|14|61|55|83|2D|W|8
1|18|151|29|25|130|3N|E|8
1|18|157|115|158|95|1N|E|8
1|18|161|143|171|22|3N|W|8
1|18|169|160|109|68|3D|W|8
1|18|17|99|43|118|3N|E|8
1|18|170|70|3|46|3D|W|8
1|18|175|133|101|102|3D|W|8
1|18|186|69|142|108|2N|E|8
1|18|186|69|142|108|3N|W|8
1|18|188|182|44|125|3D|W|9
1|18|193|189|1|49|2H|W|5
1|18|21|148|196|117|3D|E|10
1|18|26|180|39|89|2D|W|9
1|18|32|79|60|137|2D|W|9
1|18|33|15|31|4|3N|W|9
1|18|41|162|131|104|3D|E|8
1|18|58|64|136|177|3N|W|8
1|18|59|12|27|7|1S|W|7
1|18|59|12|27|7|3D|W|8
1|18|67|74|42|72|2D|W|9
1|18|71|94|149|96|3H|N|7
1|18|97|90|11|145|3N|E|7
1|18|98|77|112|173|3N|E|9
1|19|103|110|57|178|3N|S|10
1|19|124|93|82|183|3N|S|10
1|19|126|16|9|56|3N|S|9
1|19|128|184|52|194|3N|S|9
1|19|129|107|40|80|3N|N|9
1|19|13|185|123|187|3N|N|10
1|19|132|75|156|73|3N|S|10
1|19|139|24|165|53|3N|N|9
1|19|14|61|55|83|3N|N|9
1|19|151|29|25|130|3N|S|9
1|19|157|115|158|95|3N|S|10
1|19|161|143|171|22|3N|S|10
1|19|169|160|109|68|3N|S|9
1|19|17|99|43|118|3N|N|9
1|19|170|70|3|46|3N|S|9
1|19|175|133|101|102|3N|S|9
1|19|186|69|142|108|3N|N|9
1|19|186|69|142|108|3N|S|10
1|19|188|182|44|125|3N|N|9
1|19|193|189|1|49|3N|S|10
1|19|21|148|196|117|3N|N|10
1|19|26|180|39|89|3N|S|9
1|19|32|79|60|137|3N|S|10
1|19|33|15|31|4|3N|S|10
1|19|41|162|131|104|3N|N|10
1|19|58|64|136|177|3N|N|9
1|19|59|12|27|7|3N|S|9
1|19|59|12|27|7|3N|S|9
1|19|67|74|42|72|3N|S|11
1|19|71|94|149|96|3N|N|9
1|19|97|90|11|145|3N|N|9
1|19|98|77|112|173|3N|S|10
1|2|103|110|57|178|5C|E|13
1|2|124|93|82|183|5C|E|13
1|2|126|16|9|56|6C|E|13
1|2|128|184|52|194|6C|E|13
1|2|129|107|40|80|6C|E|13
1|2|13|185|123|187|5C|E|13
1|2|132|75|156|73|6C|E|12
1|2|139|24|165|53|5C|E|13
1|2|14|61|55|83|6C|E|13
1|2|151|29|25|130|6C|E|13
1|2|157|115|158|95|5C|E|12
1|2|161|143|171|22|6C|E|13
1|2|169|160|109|68|6C|E|13
1|2|17|99|43|118|5C|E|13
1|2|170|70|3|46|5C|E|13
1|2|175|133|101|102|6C|E|13
1|2|186|69|142|108|6C|E|13
1|2|186|69|142|108|6C|E|13
1|2|188|182|44|125|5C|E|13
1|2|193|189|1|49|6C|E|13
1|2|21|148|196|117|5C|E|12
1|2|26|180|39|89|5C|E|13
1|2|32|79|60|137|6C|E|13
1|2|33|15|31|4|6C|E|13
1|2|41|162|131|104|5C|E|13
1|2|58|64|136|177|5C|E|13
1|2|59|12|27|7|5C|E|13
1|2|59|12|27|7|6C|E|13
1|2|67|74|42|72|5C|E|13
1|2|71|94|149|96|5DX|N|8
1|2|97|90|11|145|5C|E|13
1|2|98|77|112|173|4H|E|7
1|20|103|110|57|178|4SX|W|9
1|20|124|93|82|183|1S|W|10
1|20|126|16|9|56|3S|W|10
1|20|128|184|52|194|2S|W|9
1|20|129|107|40|80|3D|N|10
1|20|13|185|123|187|4S|E|9
1|20|132|75|156|73|4D|S|9
1|20|139|24|165|53|4SX|E|8
1|20|14|61|55|83|3S|W|9
1|20|151|29|25|130|3S|W|8
1|20|157|115|158|95|3D|S|9
1|20|161|143|171|22|2S|E|9
1|20|169|160|109|68|3S|W|9
1|20|17|99|43|118|3S|E|9
1|20|170|70|3|46|4S|W|9
1|20|175|133|101|102|5DX|S|9
1|20|186|69|142|108|2S|E|8
1|20|186|69|142|108|3S|W|8
1|20|188|182|44|125|4S|E|7
1|20|193|189|1|49|2S|W|8
1|20|21|148|196|117|1S|E|8
1|20|26|180|39|89|3D|S|9
1|20|32|79|60|137|3S|W|8
1|20|33|15|31|4|4S|W|11
1|20|41|162|131|104|3S|E|9
1|20|58|64|136|177|4D|N|9
1|20|59|12|27|7|3S|W|7
1|20|59|12|27|7|3S|W|8
1|20|67|74|42|72|4S|W|8
1|20|71|94|149|96|3S|E|9
1|20|97|90|11|145|4S|W|9
1|20|98|77|112|173|1S|W|9
1|3|103|110|57|178|3N|N|9
1|3|124|93|82|183|2D|S|11
1|3|126|16|9|56|3N|N|9
1|3|128|184|52|194|3N|N|9
1|3|129|107|40|80|3N|N|9
1|3|13|185|123|187|3N|N|10
1|3|132|75|156|73|3N|S|9
1|3|139|24|165|53|1N|N|9
1|3|14|61|55|83|2D|S|11
1|3|151|29|25|130|3N|S|9
1|3|157|115|158|95|2S|N|8
1|3|161|143|171|22|2S|N|8
1|3|169|160|109|68|2N|S|9
1|3|17|99|43|118|3N|N|9
1|3|170|70|3|46|2N|S|9
1|3|175|133|101|102|2D|S|11
1|3|186|69|142|108|1N|S|9
1|3|186|69|142|108|5D|N|10
1|3|188|182|44|125|2S|N|8
1|3|193|189|1|49|3D|S|10
1|3|21|148|196|117|3N|N|9
1|3|26|180|39|89|3N|N|9
1|3|32|79|60|137|2D|S|11
1|3|33|15|31|4|3D|S|11
1|3|41|162|131|104|3N|N|9
1|3|58|64|136|177|3N|N|9
1|3|59|12|27|7|2N|S|10
1|3|59|12|27|7|4SX|N|9
1|3|67|74|42|72|3N|N|9
1|3|71|94|149|96|2D|N|11
1|3|97|90|11|145|2D|S|10
1|3|98|77|112|173|1N|S|9
1|4|103|110|57|178|4H|E|13
1|4|124|93|82|183|6C|W|13
1|4|126|16|9|56|4H|E|13
1|4|128|184|52|194|3S|N|10
1|4|129|107|40|80|4H|E|13
1|4|13|185|123|187|6C|W|12
1|4|132|75|156|73|6C|W|13
1|4|139|24|165|53|6C|E|12
1|4|14|61|55|83|3C|E|13
1|4|151|29|25|130|5C|W|13
1|4|157|115|158|95|5C|W|13
1|4|161|143|171|22|4H|E|12
1|4|169|160|109|68|5C|E|13
1|4|17|99|43|118|3C|E|13
1|4|170|70|3|46|5H|E|11
1|4|175|133|101|102|5CX|W|13
1|4|186|69|142|108|4SX|N|9
1|4|186|69|142|108|5H|E|11
1|4|188|182|44|125|5C|W|13
1|4|193|189|1|49|5HX|E|13
1|4|21|148|196|117|5C|E|13
1|4|26|180|39|89|4H|E|13
1|4|32|79|60|137|5C|W|13
1|4|33|15|31|4|3C|E|13
1|4|41|162|131|104|4H|E|13
1|4|58|64|136|177|6SX|S|9
1|4|59|12|27|7|3C|E|13
1|4|59|12|27|7|5C|W|13
1|4|67|74|42|72|6H|E|13
1|4|71|94|149|96|4H|E|13
1|4|97|90|11|145|4S|N|8
1|4|98|77|112|173|4SX|S|8
1|5|103|110|57|178|4C|W|9
1|5|124|93|82|183|5C|W|10
1|5|126|16|9|56|3D|E|8
1|5|128|184|52|194|5H|S|9
1|5|129|107|40|80|3D|E|8
1|5|13|185|123|187|5HX|S|10
1|5|132|75|156|73|5C|W|11
1|5|139|24|165|53|5CX|E|10
1|5|14|61|55|83|3D|E|8
1|5|151|29|25|130|5C|W|9
1|5|157|115|158|95|5CX|W|10
1|5|161|143|171|22|5C|W|10
1|5|169|160|109|68|3D|E|8
1|5|17|99|43|118|4H|N|9
1|5|170|70|3|46|5H|N|9
1|5|175|133|101|102|3D|E|8
1|5|186|69|142|108|3D|E|8
1|5|186|69|142|108|5HX|S|9|C2
1|5|188|182|44|125|3D|E|8
1|5|193|189|1|49|5DX|E|8
1|5|21|148|196|117|5C|E|10
1|5|26|180|39|89|5D|W|7
1|5|32|79|60|137|5H|S|9
1|5|33|15|31|4|4H|S|9
1|5|41|162|131|104|3D|E|8
1|5|58|64|136|177|4C|W|10
1|5|59|12|27|7|5D|E|8
1|5|59|12|27|7|5H|S|9
1|5|67|74|42|72|5H|S|9
1|5|71|94|149|96|5H|N|9
1|5|97|90|11|145|5C|W|9
1|5|98|77|112|173|5H|S|9
1|6|103|110|57|178|4H|S|13
1|6|124|93|82|183|6H|S|11
1|6|126|16|9|56|5H|S|11
1|6|128|184|52|194|4H|S|11
1|6|129|107|40|80|6H|S|11
1|6|13|185|123|187|4H|S|11
1|6|132|75|156|73|4H|S|11
1|6|139|24|165|53|5H|N|11
1|6|14|61|55|83|5H|S|11
1|6|151|29|25|130|4H|S|12
1|6|157|115|158|95|6H|S|11
1|6|161|143|171|22|4H|S|13
1|6|169|160|109|68|4H|S|11
1|6|17|99|43|118|4H|N|11
1|6|170|70|3|46|4H|S|11
1|6|175|133|101|102|4H|S|11
1|6|186|69|142|108|4H|N|11
1|6|186|69|142|108|4H|S|11
1|6|188|182|44|125|4H|S|11
1|6|193|189|1|49|6H|S|11
1|6|21|148|196|117|4H|N|11
1|6|26|180|39|89|4H|S|11
1|6|32|79|60|137|4H|S|12
1|6|33|15|31|4|4H|S|11
1|6|41|162|131|104|4H|N|11
1|6|58|64|136|177|4H|S|11
1|6|59|12|27|7|4H|S|11
1|6|59|12|27|7|5H|S|11
1|6|67|74|42|72|4H|S|11
1|6|71|94|149|96|4H|N|12
1|6|97|90|11|145|4H|S|11
1|6|98|77|112|173|4H|S|11
1|7|103|110|57|178|2S|E|8
1|7|124|93|82|183|4S|E|9
1|7|126|16|9|56|4SX|E|9
1|7|128|184|52|194|3N|E|8
1|7|129|107|40|80|4S|E|9
1|7|13|185|123|187|4S|E|9
1|7|132|75|156|73|4S|E|9
1|7|139|24|165|53|4S|E|8
1|7|14|61|55|83|4S|E|8
1|7|151|29|25|130|3N|E|5
1|7|157|115|158|95|4S|E|8
1|7|161|143|171|22|4S|E|8
1|7|169|160|109|68|4S|E|9
1|7|17|99|43|118|4S|E|8
1|7|170|70|3|46|3S|E|9
1|7|175|133|101|102|2H|E|9
1|7|186|69|142|108|2N|E|10
1|7|186|69|142|108|2S|E|8
1|7|188|182|44|125|3S|E|9
1|7|193|189|1|49|4S|E|8
1|7|21|148|196|117|4S|E|9
1|7|26|180|39|89|3S|E|9
1|7|32|79|60|137|4S|E|8
1|7|33|15|31|4|3D|N|9
1|7|41|162|131|104|3N|E|8
1|7|58|64|136|177|3S|E|9
1|7|59|12|27|7|4S|E|8
1|7|59|12|27|7|4S|E|8
1|7|67|74|42|72|3D|N|9
1|7|71|94|149|96|3N|E|7
1|7|97|90|11|145|4S|E|8
1|7|98|77|112|173|2S|E|8
1|8|103|110|57|178|6C|N|13
1|8|124|93|82|183|7C|N|13
1|8|126|16|9|56|3N|N|11
1|8|128|184|52|194|6C|N|13
1|8|129|107|40|80|6C|N|12
1|8|13|185|123|187|6C|N|12
1|8|132|75|156|73|3N|N|11
1|8|139|24|165|53|6C|N|13
1|8|14|61|55|83|6C|N|13
1|8|151|29|25|130|3N|N|10
1|8|157|115|158|95|6C|N|13
1|8|161|143|171|22|6C|N|13
1|8|169|160|109|68|7C|N|13
1|8|17|99|43|118|3N|N|11
1|8|170|70|3|46|6C|N|13
1|8|175|133|101|102|6C|N|12
1|8|186|69|142|108|6C|N|13
1|8|186|69|142|108|7C|N|13
1|8|188|182|44|125|3N|N|11
1|8|193|189|1|49|6C|N|13
1|8|21|148|196|117|3N|N|11
1|8|26|180|39|89|7C|N|13
1|8|32|79|60|137|6C|N|13
1|8|33|15|31|4|6C|N|13
1|8|41|162|131|104|7C|N|13
1|8|58|64|136|177|6C|N|12
1|8|59|12|27|7|3N|N|12
1|8|59|12|27|7|6C|N|12
1|8|67|74|42|72|3N|N|11
1|8|71|94|149|96|6C|N|12
1|8|97|90|11|145|3HX|E|3
1|8|98|77|112|173|7C|N|13
1|9|103|110|57|178|5S|E|12
1|9|124|93|82|183|4S|E|11
1|9|126|16|9|56|5S|E|12
1|9|128|184|52|194|4S|E|12
1|9|129|107|40|80|4S|E|12
1|9|13|185|123|187|4S|E|12
1|9|132|75|156|73|6S|E|12
1|9|139|24|165|53|5S|E|12
1|9|14|61|55|83|5S|E|11
1|9|151|29|25|130|4S|E|10
1|9|157|115|158|95|4S|E|12
1|9|161|143|171|22|6S|E|12
1|9|169|160|109|68|5S|E|11
1|9|17|99|43|118|5S|E|12
1|9|170|70|3|46|6S|E|12
1|9|175|133|101|102|6S|W|12
1|9|186|69|142|108|1HX|S|3
1|9|186|69|142|108|4S|E|12
1|9|188|182|44|125|6S|E|12
1|9|193|189|1|49|5S|E|12
1|9|21|148|196|117|6S|E|12
1|9|26|180|39|89|6S|E|12
1|9|32|79|60|137|4S|E|12
1|9|33|15|31|4|4S|E|11
1|9|41|162|131|104|4S|E|12
1|9|58|64|136|177|5S|E|12
1|9|59|12|27|7|5H|W|8
1|9|59|12|27|7|6S|W|12
1|9|67|74|42|72|4S|W|12
1|9|71|94|149|96|4S|E|12
1|9|97|90|11|145|6S|E|12
1|9|98|77|112|173|4S|E|12
2|1|106|75|84|73|4S|S|9|C6
2|1|107|153|80|174|4S|S|9|DA
2|1|118|6|99|154|4S|S|9|C4
2|1|119|120|159|134|4S|S|10|DA
2|1|129|55|40|14|3S|S|9|H2
2|1|135|100|65|172|2H|N|10|H5
2|1|144|88|92|197|3NX|W|6|D7
2|1|147|143|150|22|4S|S|9|C4
2|1|160|116|68|38|3S|N|9|C6
2|1|161|76|171|2|2D|S|9|SA
2|1|164|132|155|29|3S|S|9|C4
2|1|180|1|89|193|4S|S|10|DA
2|1|186|131|142|41|4S|S|8|C4
2|1|188|189|44|49|2S|N|9|CA
2|1|19|185|10|187|3D|S|9
2|1|192|32|81|60|4H|N|9|SJ
2|1|195|157|114|158|3S|S|9|C3
2|1|20|170|86|3|2H|N|9
2|1|21|61|196|83|4S|N|10|C6
2|1|33|13|31|123|4S|S|9|C7
2|1|34|169|105|109|4S|S|9|C6
2|1|37|140|36|146|3H|N|9|H2
2|1|45|18|113|152|1S|S|9|H2
2|1|47|67|179|42|3H|N|8|C2
2|1|51|24|121|53|4S|S|9|C3
2|1|58|17|136|43|1S|S|9|H2
2|1|64|62|177|23|4D|S|9|C4
2|1|66|141|127|194|3H|N|9|CA
2|1|69|70|108|46|3S|S|9|C3
2|1|8|27|78|59|2N|N|6|CA
2|1|87|176|122|35|3S|S|9|C3
2|1|97|26|11|39|4S|S|10|H2
2|10|106|75|84|73|4H|S|12|D3
2|10|107|153|80|174|4H|S|12|D3
2|10|118|6|99|154|4H|S|12|D3
2|10|119|120|159|134|5H|S|12|D3
2|10|129|55|40|14|4H|S|11|C2
2|10|135|100|65|172|6H|S|12|SA
2|10|144|88|92|197|6H|S|12|SA
2|10|147|143|150|22|4H|S|12|SA
2|10|160|116|68|38|5H|S|12|D5
2|10|161|76|171|2|6H|S|12|SA
2|10|164|132|155|29|4H|S|11|C2
2|10|180|1|89|193|5H|S|11|D3
2|10|186|131|142|41|4H|S|12|SA
2|10|188|189|44|49|4H|S|12|D8
2|10|19|185|10|187|4H|S|12
2|10|192|32|81|60|5H|S|11|D3
2|10|195|157|114|158|5H|S|11|D3
2|10|20|170|86|3|4H|S|12
2|10|21|61|196|83|6H|N|12|D3
2|10|33|13|31|123|6H|S|12|SA
2|10|34|169|105|109|4H|S|12|D3
2|10|37|140|36|146|4SX|W|8|DK
2|10|45|18|113|152|5H|S|11|D3
2|10|47|67|179|42|4H|S|12|D3
2|10|51|24|121|53|5H|S|12|SA
2|10|58|17|136|43|6H|S|12|SA
2|10|64|62|177|23|6H|S|12|SA
2|10|66|141|127|194|6H|S|11|C2
2|10|69|70|108|46|4H|S|12|D3
2|10|8|27|78|59|4H|S|12|D3
2|10|87|176|122|35|2SX|W|8|DK
2|10|97|26|11|39|5HX|S|11|D3
2|11|106|75|84|73|2S|S|8|CQ
2|11|107|153|80|174|3H|W|7|SJ
2|11|118|6|99|154|2S|S|8|CQ
2|11|119|120|159|134|2S|N|8|CQ
2|11|129|55|40|14|3S|S|9|D7
2|11|135|100|65|172|3CX|W|7|SJ
2|11|144|88|92|197|2S|S|8|D5
2|11|147|143|150|22|2S|S|7|CQ
2|11|160|116|68|38|2S|S|8|CQ
2|11|161|76|171|2|3C|E|6|SA
2|11|164|132|155|29|3C|W|6|SJ
2|11|180|1|89|193|2H|W|8|D8
2|11|186|131|142|41|2S|S|8|CQ
2|11|188|189|44|49|2S|S|8|D5
2|11|19|185|10|187|3H|W|8
