1|1|101|22|25|84|6S|N|11|CQ
1|1|109|78|102|12|6H|N|10|CK
1|1|11|34|9|24|6S|S|10|DK
1|1|13|62|61|38|5DX|W|9|HK
1|1|36|95|52|31|7S|S|11|DK
1|1|40|98|29|56|6H|N|9|CK
1|1|43|58|17|92|4H|N|9|D3
1|1|46|103|47|65|5DX|W|10|HA
1|1|5|37|112|19|5S|S|11|C4
1|1|53|16|28|89|6S|S|9|DK
1|1|6|57|48|100|6S|S|11|DK
1|1|66|108|41|82|4H|N|9|D3
1|1|67|97|110|64|5S|S|10|DK
1|1|71|76|20|87|4H|N|10|CK
1|1|74|104|73|21|6S|S|9|DK
1|1|8|63|14|69|6S|S|11|C4
1|1|88|77|93|105|7S|S|10|DK
1|1|91|86|39|45|6S|S|10|C4
1|10|101|22|25|84|2H|E|8|D3
1|10|109|78|102|12|3NX|W|8|S7
1|10|11|34|9|24|3N|W|7|DT
1|10|13|62|61|38|2H|W|8|H2
1|10|36|95|52|31|3H|W|7|S7
1|10|40|98|29|56|2H|E|9|D3
1|10|43|58|17|92|2H|W|8|H2
1|10|46|103|47|65|3H|W|8|S7
1|10|5|37|112|19|2H|W|9|H2
1|10|53|16|28|89|3H|W|8|S7
1|10|6|57|48|100|2H|W|8|H2
1|10|66|108|41|82|1N|W|8|DJ
1|10|67|97|110|64|2H|E|8|D3
1|10|71|76|20|87|2H|W|9|DA
1|10|74|104|73|21|3H|W|8|C2
1|10|8|63|14|69|4H|W|8|S7
1|10|88|77|93|105|3H|E|8|D3
1|10|91|86|39|45|3DX|N|9|HA
1|11|101|22|25|84|3S|W|9|DJ
1|11|109|78|102|12|3S|W|9|CA
1|11|11|34|9|24|2S|W|9|DJ
1|11|13|62|61|38|4S|W|9|DJ
1|11|36|95|52|31|3S|W|9|DJ
1|11|40|98|29|56|4S|W|9|DJ
1|11|43|58|17|92|5DX|S|9|HK
1|11|46|103|47|65|4S|W|10|DJ
1|11|5|37|112|19|4S|W|9|CA
1|11|53|16|28|89|3S|W|9|DJ
1|11|6|57|48|100|3N|E|10|H2
1|11|66|108|41|82|4S|W|9|DJ
1|11|67|97|110|64|3S|W|9|DJ
1|11|71|76|20|87|3S|W|9|CA
1|11|74|104|73|21|3N|E|6|CQ
1|11|8|63|14|69|3N|E|9|HT
1|11|88|77|93|105|4D|S|9|SA
1|11|91|86|39|45|3N|E|9|HT
1|12|101|22|25|84|3N|N|9|DA
1|12|109|78|102|12|3N|N|9|D4
1|12|11|34|9|24|4C|S|10|DT
1|12|13|62|61|38|3N|N|9|D4
1|12|36|95|52|31|3N|S|10|H2
1|12|40|98|29|56|3N|N|10|D4
1|12|43|58|17|92|3N|N|10|S8
1|12|46|103|47|65|3N|N|8|S6
1|12|5|37|112|19|3N|N|9|D4
1|12|53|16|28|89|3N|N|9|D3
1|12|6|57|48|100|3N|N|11|D3
1|12|66|108|41|82|3N|N|9|D3
1|12|67|97|110|64|3C|S|11|H4
1|12|71|76|20|87|5C|S|10|S3
1|12|74|104|73|21|6CX|S|11|DT
1|12|8|63|14|69|3N|N|9|D4
1|12|88|77|93|105|3N|N|9|D4
1|12|91|86|39|45|3N|N|8|S6
1|13|101|22|25|84|3H|E|10|C5
1|13|109|78|102|12|2H|E|9|ST
1|13|11|34|9|24|1N|W|9|C3
1|13|13|62|61|38|1N|W|8|C5
1|13|36|95|52|31|2D|W|5|CT
1|13|40|98|29|56|1N|S|5|HQ
1|13|43|58|17|92|2C|S|8|HQ
1|13|46|103|47|65|3C|S|8|HQ
1|13|5|37|112|19|2N|W|7|C5
1|13|53|16|28|89|2C|S|8|HQ
1|13|6|57|48|100|2H|E|10|CJ
1|13|66|108|41|82|3N|N|5|H2
1|13|67|97|110|64|2H|E|8|ST
1|13|71|76|20|87|2H|E|10|C8
1|13|74|104|73|21|2H|E|8|S6
1|13|8|63|14|69|1N|W|8|CT
1|13|88|77|93|105|2H|E|7|ST
1|13|91|86|39|45|2N|S|4|HQ
1|14|101|22|25|84|2N|W|7|C2
1|14|109|78|102|12|4DX|S|8|CA
1|14|11|34|9|24|3C|W|10|C2
1|14|13|62|61|38|3N|W|7|SQ
1|14|36|95|52|31|2H|E|8|C5
1|14|40|98|29|56|3N|W|8|H2
1|14|43|58|17|92|3H|E|7|C3
1|14|46|103|47|65|2N|W|8|C2
1|14|5|37|112|19|3DX|S|9|S6
1|14|53|16|28|89|2N|W|7|C4
1|14|6|57|48|100|2N|W|8|C2
1|14|66|108|41|82|2N|W|8|C2
1|14|67|97|110|64|2N|W|8|C2
1|14|71|76|20|87|3DX|S|7|S6
1|14|74|104|73|21|2N|W|8|H2
1|14|8|63|14|69|2N|W|8|C2
1|14|88|77|93|105|2N|W|8|C2
1|14|91|86|39|45|3C|E|9|C5
1|15|101|22|25|84|3D|W|8|ST
1|15|109|78|102|12|2S|N|9|D3
1|15|11|34|9|24|2S|N|9|HJ
1|15|13|62|61|38|3D|W|7|D9
1|15|36|95|52|31|1N|N|8|SQ
1|15|40|98|29|56|3S|N|8|D6
1|15|43|58|17|92|2S|N|9|HQ
1|15|46|103|47|65|4S|N|7|HQ
1|15|5|37|112|19|3S|N|8|D6
1|15|53|16|28|89|2S|N|8|D6
1|15|6|57|48|100|2S|N|8|S9
1|15|66|108|41|82|3D|W|8|SJ
1|15|67|97|110|64|2S|N|8|HQ
1|15|71|76|20|87|2S|N|9|HQ
1|15|74|104|73|21|2S|N|9|HQ
1|15|8|63|14|69|3D|E|8|C5
1|15|88|77|93|105|4S|N|8|HQ
1|15|91|86|39|45|4S|N|9|D3
1|16|101|22|25|84|2S|E|7|DA
1|16|109|78|102|12|2S|E|7|ST
1|16|11|34|9|24|3H|E|8|DK
1|16|13|62|61|38|4H|E|8|DK
1|16|36|95|52|31|4H|E|8|DA
1|16|40|98|29|56|4H|E|8|DA
1|16|43|58|17|92|3H|E|8|H3
1|16|46|103|47|65|4H|E|8|DA
1|16|5|37|112|19|4H|E|8|H3
1|16|53|16|28|89|2S|E|7|DA
1|16|6|57|48|100|3H|E|8|DA
1|16|66|108|41|82|4H|E|8|DK
1|16|67|97|110|64|3S|E|8|DA
1|16|71|76|20|87|3H|E|8|HT
1|16|74|104|73|21|3H|E|8|ST
1|16|8|63|14|69|3S|E|7|DK
1|16|88|77|93|105|5CX|N|9|CK
1|16|91|86|39|45|2H|W|8|H6
1|17|101|22|25|84|4S|N|11|DT
1|17|109|78|102|12|3N|S|9|C5
1|17|11|34|9|24|4S|N|11|DT
1|17|13|62|61|38|4S|N|11|H7
1|17|36|95|52|31|4S|N|11|DT
1|17|40|98|29|56|4S|N|11|H8
1|17|43|58|17|92|3N|N|10|DT
1|17|46|103|47|65|4S|N|11|DT
1|17|5|37|112|19|4S|N|11|H3
1|17|53|16|28|89|4S|S|10|H4
1|17|6|57|48|100|4S|N|10|H3
1|17|66|108|41|82|4S|N|11|DT
1|17|67|97|110|64|4S|N|11|C4
1|17|71|76|20|87|4S|N|11|DT
1|17|74|104|73|21|3N|N|12|SJ
1|17|8|63|14|69|4S|N|11|DT
1|17|88|77|93|105|4S|S|11|H4
1|17|91|86|39|45|4S|N|11|H5
1|18|101|22|25|84|3N|W|11|C4
1|18|109|78|102|12|3N|W|9|H4
1|18|11|34|9|24|3N|W|9|H7
1|18|13|62|61|38|3N|E|10|ST
1|18|36|95|52|31|3N|W|10|S2
1|18|40|98|29|56|3N|W|9|H2
1|18|43|58|17|92|3N|W|9|C4
1|18|46|103|47|65|5D|E|11|HQ
1|18|5|37|112|19|3N|W|11|C8
1|18|53|16|28|89|3N|W|9|H3
1|18|6|57|48|100|5D|W|11|H2
1|18|66|108|41|82|3N|W|9|H4
1|18|67|97|110|64|3N|E|9|HQ
1|18|71|76|20|87|3N|W|9|H4
1|18|74|104|73|21|3N|W|9|S3
1|18|8|63|14|69|3N|E|10|ST
1|18|88|77|93|105|3N|E|10|S9
1|18|91|86|39|45|3N|W|9|H4
1|19|101|22|25|84|2H|S|7|DA
1|19|109|78|102|12|2DX|E|7|CQ
1|19|11|34|9|24|2H|S|9|C3
1|19|13|62|61|38|2H|S|9|C2
1|19|36|95|52|31|3N|N|10|CJ
1|19|40|98|29|56|3S|N|9|D2
1|19|43|58|17|92|2S|N|8|D3
1|19|46|103|47|65|2H|S|9|C2
1|19|5|37|112|19|1N|S|8|C3
1|19|53|16|28|89|2H|S|8|C2
1|19|6|57|48|100|1N|S|7|C2
1|19|66|108|41|82|2H|S|9|S6
1|19|67|97|110|64|3N|N|8|D9
1|19|71|76|20|87|2S|N|8|H8
1|19|74|104|73|21|2H|S|8|C3
1|19|8|63|14|69|2H|S|9|C2
1|19|88|77|93|105|3N|S|8|C3
1|19|91|86|39|45|2H|S|10|H5
1|2|101|22|25|84|3N|W|8|D5
1|2|109|78|102|12|2N|W|9|D7
1|2|11|34|9|24|2N|W|9|D4
1|2|13|62|61|38|2N|W|8|D7
1|2|36|95|52|31|4SX|E|7|CJ
1|2|40|98|29|56|3N|W|10|S9
1|2|43|58|17|92|3N|E|8|H2
1|2|46|103|47|65|3N|W|9|S8
1|2|5|37|112|19|3N|W|9|D7
1|2|53|16|28|89|1N|E|9|D4
1|2|6|57|48|100|3N|E|9|C3
1|2|66|108|41|82|3N|W|9
1|2|67|97|110|64|3N|W|9|D7
1|2|71|76|20|87|3NX|N|3|S6
