1|1|63|151|274|62|3N|N|9|S5
1|1|35|154|171|64|3N|N|9|S3
1|1|117|259|24|57|3N|N|9|S5
1|1|26|131|189|150|3N|N|9|S2
1|1|11|201|82|240|3N|N|10|S3
1|1|8|66|241|79|3N|N|10|S3
1|1|275|136|127|282|3N|N|9|S3
1|1|21|234|173|182|3N|N|9|S3
1|1|202|302|74|291|3N|N|9|S3
1|1|137|273|242|68|3N|N|9|S3
1|10|63|151|274|62|3N|S|11|D7
1|10|35|154|171|64|3N|S|12|D5
1|10|26|131|189|150|3N|S|11|D2
1|10|117|259|24|57|4H|S|11|H3
1|10|8|66|241|79|3N|S|11|D5
1|10|11|201|82|240|3N|S|11|DJ
1|10|21|234|173|182|1N|S|11|D5
1|10|275|136|127|282|4H|S|12|CQ
1|10|202|302|74|291|3N|S|11|CQ
1|10|137|273|242|68|6C|N|11|DA
1|11|35|154|171|64|4SX|N|8|DK
1|11|63|151|274|62|4H|W|9|SK
1|11|26|131|189|150|4S|N|8|DA
1|11|117|259|24|57|4H|W|9|SK
1|11|8|66|241|79|5SX|N|9|DK
1|11|11|201|82|240|5C|W|11|SK
1|11|21|234|173|182|5C|W|11|SK
1|11|275|136|127|282|4SX|N|10|DK
1|11|202|302|74|291|5C|W|11|SK
1|11|137|273|242|68|5C|W|11|SK
1|12|35|154|171|64|2S|S|8|C4
1|12|63|151|274|62|4S|S|8|C8
1|12|26|131|189|150|3C|E|8|S2
1|12|117|259|24|57|4S|S|8|C3
1|12|8|66|241|79|4S|S|9|C4
1|12|11|201|82|240|3C|E|8|DT
1|12|21|234|173|182|3S|N|8|CA
1|12|275|136|127|282|3S|S|8|C3
1|12|202|302|74|291|4C|E|7|DT
1|12|137|273|242|68|3S|S|8|C8
1|13|63|151|274|62|1N|N|7|SQ
1|13|35|154|171|64|3N|N|6|SQ
1|13|117|259|24|57|3C|S|9|S9
1|13|26|131|189|150|3C|S|8|D9
1|13|11|201|82|240|3C|S|10|S2
1|13|8|66|241|79|3N|N|7|H7
1|13|21|234|173|182|3N|N|9|H7
1|13|275|136|127|282|3S|E|6|HK
1|13|137|273|242|68|3N|N|6|SQ
1|13|202|302|74|291|3N|N|7|SJ
1|14|35|154|171|64|3H|N|10|S7
1|14|63|151|274|62|3N|N|7|S7
1|14|26|131|189|150|4H|N|9|S2
1|14|117|259|24|57|4H|N|8|C8
1|14|8|66|241|79|4H|N|9|S2
1|14|11|201|82|240|3H|N|9|C6
1|14|21|234|173|182|3H|S|9|D5
1|14|275|136|127|282|4H|N|9|H2
1|14|137|273|242|68|3H|S|9|C7
1|14|202|302|74|291|3H|N|9|HT
1|15|35|154|171|64|3N|E|11|D3
1|15|63|151|274|62|3N|E|10|D2
1|15|26|131|189|150|3N|E|9|D2
1|15|117|259|24|57|3N|W|12|C4
1|15|8|66|241|79|2DX|S|4|HJ
1|15|11|201|82|240|3N|E|9|D2
1|15|21|234|173|182|3N|E|10|D2
1|15|275|136|127|282|3N|E|12|H6
1|15|202|302|74|291|3N|E|11|D2
1|15|137|273|242|68|3N|E|9|D2
1|16|35|154|171|64|2S|E|10|HA
1|16|63|151|274|62|2S|E|10|HA
1|16|26|131|189|150|2S|W|10|HA
1|16|117|259|24|57|2S|E|10|HA
1|16|8|66|241|79|2S|E|10|HA
1|16|11|201|82|240|3H|N|9|SA
1|16|21|234|173|182|2S|E|10|HA
1|16|275|136|127|282|2S|E|10|HA
1|16|137|273|242|68|3D|N|6|SA
1|16|202|302|74|291|3H|N|8|H7
1|17|35|154|171|64|5CX|N|8|HT
1|17|63|151|274|62|4S|W|9|CJ
1|17|228|131|13|150|4S|W|10|CJ
1|17|117|26|24|189|4S|W|11|CJ
1|17|8|66|241|79|5C|N|9|D5
1|17|11|170|82|33|4S|E|10|C5
1|17|136|234|282|182|5CX|N|9|D5
1|17|275|29|127|140|5C|N|9|D2
1|17|273|137|68|242|3D|E|8|C5
1|17|302|202|291|74|5CX|N|8|S8
1|18|35|154|171|64|2D|W|7|HA
1|18|63|151|274|62|3D|W|8|HA
1|18|228|131|13|150|2N|W|6|HK
1|18|117|26|24|189|2DX|W|6|HK
1|18|8|66|241|79|2H|N|10|HT
1|18|11|170|82|33|2N|W|2|HA
1|18|275|29|127|140|2S|E|8|H7
1|18|136|234|282|182|2D|W|7|HA
1|18|302|202|291|74|2HX|S|8|DA
1|18|273|137|68|242|2S|W|8|HA
1|19|35|154|171|64|5D|S|12|S2
1|19|63|151|274|62|3N|S|7|S6
1|19|228|131|13|150|3N|S|12|H8
1|19|117|26|24|189|3N|S|12|H3
1|19|11|170|82|33|5D|S|12|S6
1|19|8|66|241|79|3N|S|12|H8
1|19|275|29|127|140|5D|S|12|S3
1|19|136|234|282|182|3N|S|12|H3
1|19|302|202|291|74|3N|S|12|H5
1|19|273|137|68|242|4N|N|13|ST
1|2|63|151|274|62|4H|S|11|CT
1|2|35|154|171|64|1C|E|3|HQ
1|2|117|259|24|57|4H|S|11|CT
1|2|26|131|189|150|4H|S|10|D4
1|2|11|201|82|240|4H|S|9|D4
1|2|8|66|241|79|4H|S|10|D4
1|2|275|136|127|282|2H|S|10|D5
1|2|21|234|173|182|4H|S|11|D4
1|2|202|302|74|291|5H|S|10|DQ
1|2|137|273|242|68|4H|S|10|D4
1|20|63|151|274|62|4H|E|9|C5
1|20|35|154|171|64|1N|E|7|D7
1|20|117|26|24|189|1N|E|8|D7
1|20|228|131|13|150|1N|E|7|D7
1|20|11|170|82|33|1N|E|7|D7
1|20|8|66|241|79|4H|W|9|C7
1|20|275|29|127|140|4H|W|8|D2
1|20|136|234|282|182|1N|E|7|D7
1|20|302|202|291|74|3N|W|9|S9
1|20|273|137|68|242|4H|E|9|S7
1|21|35|154|171|64|3N|S|10|HQ
1|21|63|151|274|62|3N|S|8|CT
1|21|117|26|24|189|4H|N|10|DA
1|21|228|131|13|150|1N|S|10|C9
1|21|11|170|82|33|4H|N|11|H6
1|21|8|66|241|79|3N|S|9|CT
1|21|275|29|127|140|4H|S|10|CT
1|21|136|234|282|182|5CX|E|6|D5
1|21|302|202|291|74|2CX|E|6|D5
1|21|273|137|68|242|1N|E|3|H2
1|22|63|151|274|62|3D|E|8|S2
1|22|35|154|171|64|6C|S|10|D4
1|22|117|26|24|189|4S|S|11|H7
1|22|228|131|13|150|4S|N|10|C5
1|22|11|170|82|33|4S|N|11|C5
1|22|8|66|241|79|4S|S|11|D9
1|22|275|29|127|140|5C|S|10|D4
1|22|136|234|282|182|4S|S|11|D4
1|22|273|137|68|242|4S|N|11|C5
1|22|302|202|291|74|4S|S|10|D4
1|23|63|151|274|62|4S|S|11|HT
1|23|35|154|171|64|4S|S|10|HT
1|23|117|26|24|189|3N|S|11|HT
1|23|228|131|13|150|3N|S|9|C4
1|23|11|170|82|33|4S|S|11|HT
1|23|8|66|241|79|4S|S|10|HT
1|23|275|29|127|140|4S|S|11|HT
1|23|136|234|282|182|3N|N|12|H2
1|23|273|137|68|242|4S|N|11|S6
1|23|302|202|291|74|4S|S|11|HT
1|24|63|151|274|62|5HX|W|12|C7
1|24|35|154|171|64|5H|W|12|C7
1|24|117|26|24|189|5H|W|12|C7
1|24|228|131|13|150|5C|E|4|CA
1|24|11|170|82|33|4H|W|12|C7
